geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 39.7826123, 'lng': -105.0058446}, 'viewport': {'northeast': {'lat': 39.7838771302915, 'lng': -105.0045257697085}, 'southwest': {'lat': 39.7811791697085, 'lng': -105.0072237302915}}}",39.7826123,-105.0058446,5.0095,1600,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'QXMV+2M Denver, Colorado, United States', 'global_code': '85FPQXMV+2M'}","1595 West 47th Avenue, Denver",4,energy
"{'location': {'lat': 39.825067, 'lng': -104.7709908}, 'viewport': {'northeast': {'lat': 39.8264210802915, 'lng': -104.7697518197085}, 'southwest': {'lat': 39.8237231197085, 'lng': -104.7724497802915}}}",39.825067,-104.7709908,21.05,1620,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'R6GH+2J Denver, Colorado, United States', 'global_code': '85FQR6GH+2J'}","7080 Tower Road, Denver",4,energy
"{'location': {'lat': 39.8362237, 'lng': -104.7201442}, 'viewport': {'northeast': {'lat': 39.8375631802915, 'lng': -104.7187709197085}, 'southwest': {'lat': 39.8348652197085, 'lng': -104.7214688802915}}}",39.83622370000001,-104.7201442,25.5025,1630,Phillips 66,"['gas_station', 'point_of_interest', 'establishment']","{'compound_code': 'R7PH+FW Denver, Colorado, United States', 'global_code': '85FQR7PH+FW'}","7680 Peña Boulevard, Denver",4,energy
"{'location': {'lat': 39.8433689, 'lng': -105.0527482}, 'viewport': {'northeast': {'lat': 39.8447147802915, 'lng': -105.0512911197085}, 'southwest': {'lat': 39.8420168197085, 'lng': -105.0539890802915}}}",39.8433689,-105.0527482,12.765,1638,Peerless Tires,"['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'RWVW+8W Arvada, Colorado, United States', 'global_code': '85FPRWVW+8W'}","8080 Sheridan Boulevard, Arvada",4,energy
"{'location': {'lat': 39.9281887, 'lng': -105.1378018}, 'viewport': {'northeast': {'lat': 39.9296003802915, 'lng': -105.1364153697085}, 'southwest': {'lat': 39.9269024197085, 'lng': -105.1391133302915}}}",39.92818870000001,-105.1378018,24.5255,1655,Circle K,"['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'WVH6+7V Broomfield, Colorado, United States', 'global_code': '85FPWVH6+7V'}","595 Summit Boulevard, Broomfield",4,energy
"{'location': {'lat': 40.015, 'lng': -105.2533333}, 'viewport': {'northeast': {'lat': 40.01636868029149, 'lng': -105.2519373697085}, 'southwest': {'lat': 40.01367071970849, 'lng': -105.2546353302915}}}",40.015,-105.25333329999998,38.0449,1607,King Soopers Fuel Center,"['gas_station', 'point_of_interest', 'establishment']","{'compound_code': '2P7W+XM Boulder, Colorado, United States', 'global_code': '85GP2P7W+XM'}","3005 Arapahoe Avenue, Boulder",4,energy
"{'location': {'lat': 40.0776608, 'lng': -104.64886}, 'viewport': {'northeast': {'lat': 40.0789041802915, 'lng': -104.6475888697085}, 'southwest': {'lat': 40.0762062197085, 'lng': -104.6502868302915}}}",40.0776608,-104.64886,47.6337,1514,Love's Travel Stop,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': '39H2+3F Hudson, Colorado, United States', 'global_code': '85GQ39H2+3F'}","201 E Bison Highway, Hudson",4,energy
"{'location': {'lat': 39.46983660000001, 'lng': -104.8804249}, 'viewport': {'northeast': {'lat': 39.47124188029151, 'lng': -104.8791474197085}, 'southwest': {'lat': 39.46854391970851, 'lng': -104.8818453802915}}}",39.46983660000001,-104.8804249,31.4332,1959,KeyBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'F499+WR Castle Pines, Colorado, United States', 'global_code': '85FQF499+WR'}","7288 Lagae Road, Castle Pines",5,communications
"{'location': {'lat': 39.61470559999999, 'lng': -104.9883174}, 'viewport': {'northeast': {'lat': 39.61605368029149, 'lng': -104.9868654197085}, 'southwest': {'lat': 39.61335571970849, 'lng': -104.9895633802915}}}",39.61470559999999,-104.9883174,13.8633,1660,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'J276+VM Littleton, Colorado, United States', 'global_code': '85FQJ276+VM'}","5601 South Broadway, Littleton",5,communications
"{'location': {'lat': 39.6252119, 'lng': -104.8971222}, 'viewport': {'northeast': {'lat': 39.6267000302915, 'lng': -104.8957754697085}, 'southwest': {'lat': 39.6240020697085, 'lng': -104.8984734302915}}}",39.6252119,-104.8971222,14.992,1719,Berkley Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'J4G3+35 Englewood, Colorado, United States', 'global_code': '85FQJ4G3+35'}","7887 East Belleview Avenue #100, Englewood",5,communications
"{'location': {'lat': 39.65096839999999, 'lng': -104.8843944}, 'viewport': {'northeast': {'lat': 39.65232608029149, 'lng': -104.8830893197085}, 'southwest': {'lat': 39.6496281197085, 'lng': -104.8857872802915}}}",39.65096839999999,-104.88439440000002,13.3699,1699,KeyBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'M428+96 Denver, Colorado, United States', 'global_code': '85FQM428+96'}","3600 South Yosemite Street, Denver",5,communications
"{'location': {'lat': 39.6557491, 'lng': -105.0504563}, 'viewport': {'northeast': {'lat': 39.6571215802915, 'lng': -105.0491062197085}, 'southwest': {'lat': 39.6544236197085, 'lng': -105.0518041802915}}}",39.6557491,-105.0504563,10.6283,1626,Wells Fargo ATM,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'MW4X+7R Denver, Colorado, United States', 'global_code': '85FPMW4X+7R'}","3100 South Sheridan Boulevard, Denver",5,communications
"{'location': {'lat': 39.6558776, 'lng': -104.9904533}, 'viewport': {'northeast': {'lat': 39.6571909802915, 'lng': -104.9892271697085}, 'southwest': {'lat': 39.6544930197085, 'lng': -104.9919251302915}}}",39.6558776,-104.9904533,9.2792,1619,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'M245+9R Englewood, Colorado, United States', 'global_code': '85FQM245+9R'}","3333 South Bannock Street, Englewood",5,communications
"{'location': {'lat': 39.65601059999999, 'lng': -105.0508644}, 'viewport': {'northeast': {'lat': 39.65676049999999, 'lng': -105.05010655}, 'southwest': {'lat': 39.6537609, 'lng': -105.05313795}}}",39.65601059999999,-105.0508644,10.6198,1627,US Bank-ATM,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'MW4X+CM Denver, Colorado, United States', 'global_code': '85FPMW4X+CM'}","3100 South Sheridan Boulevard, Denver",5,communications
"{'location': {'lat': 39.6884912, 'lng': -104.9398626}, 'viewport': {'northeast': {'lat': 39.68983928029149, 'lng': -104.9386241697085}, 'southwest': {'lat': 39.68714131970849, 'lng': -104.9413221302915}}}",39.6884912,-104.9398626,7.1081,1651,Check Into Cash,"['bank', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'M3Q6+93 Denver, Colorado, United States', 'global_code': '85FQM3Q6+93'}","1550 South Colorado Boulevard #101, Denver",5,communications
"{'location': {'lat': 39.69052910000001, 'lng': -104.8680269}, 'viewport': {'northeast': {'lat': 39.6918783302915, 'lng': -104.8666371697085}, 'southwest': {'lat': 39.6891803697085, 'lng': -104.8693351302915}}}",39.690529100000006,-104.8680269,11.7869,1675,Cardtronics ATM,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'M4RJ+6Q Aurora, Colorado, United States', 'global_code': '85FQM4RJ+6Q'}","1471 South Havana Street, Aurora",5,communications
"{'location': {'lat': 39.6937084, 'lng': -105.025574}, 'viewport': {'northeast': {'lat': 39.69500413029149, 'lng': -105.0241896197085}, 'southwest': {'lat': 39.69230616970849, 'lng': -105.0268875802915}}}",39.6937084,-105.025574,5.9019,1637,Security Service Federal Credit Union,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'MXVF+FQ Denver, Colorado, United States', 'global_code': '85FPMXVF+FQ'}","1275 South Federal Boulevard, Denver",5,communications
"{'location': {'lat': 39.71737629999999, 'lng': -104.9465393}, 'viewport': {'northeast': {'lat': 39.71867253029149, 'lng': -104.9453425197085}, 'southwest': {'lat': 39.71597456970849, 'lng': -104.9480404802915}}}",39.71737629999999,-104.9465393,4.4638,1623,Colorado Capital Bank,"['bank', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P383+X9 Denver, Colorado, United States', 'global_code': '85FQP383+X9'}","55 Madison Street, Denver",5,communications
"{'location': {'lat': 39.7175473, 'lng': -104.9470308}, 'viewport': {'northeast': {'lat': 39.7190297302915, 'lng': -104.9456827197085}, 'southwest': {'lat': 39.7163317697085, 'lng': -104.9483806802915}}}",39.7175473,-104.9470308,4.4182,1623,KeyBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P393+25 Denver, Colorado, United States', 'global_code': '85FQP393+25'}","3410 East 1st Avenue, Denver",5,communications
"{'location': {'lat': 39.7190651, 'lng': -104.9575934}, 'viewport': {'northeast': {'lat': 39.7205894302915, 'lng': -104.9562398197085}, 'southwest': {'lat': 39.7178914697085, 'lng': -104.9589377802915}}}",39.7190651,-104.9575934,3.5859,1617,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P29R+JX Denver, Colorado, United States', 'global_code': '85FQP29R+JX'}","2500 East 2nd Avenue Ste 101, Denver",5,communications
"{'location': {'lat': 39.7204208, 'lng': -104.9880688}, 'viewport': {'northeast': {'lat': 39.72187478029149, 'lng': -104.9867934697085}, 'southwest': {'lat': 39.71917681970849, 'lng': -104.9894914302915}}}",39.7204208,-104.9880688,2.1027,1605,Community Banks of Colorado,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2C6+5Q Denver, Colorado, United States', 'global_code': '85FQP2C6+5Q'}","277 Broadway Suite C, Suite C, Denver",5,communications
"{'location': {'lat': 39.7218547, 'lng': -105.1327434}, 'viewport': {'northeast': {'lat': 39.7232463302915, 'lng': -105.1315516697085}, 'southwest': {'lat': 39.7205483697085, 'lng': -105.1342496302915}}}",39.7218547,-105.1327434,12.3512,1746,Westerra Credit Union,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'PVC8+PW Lakewood, Colorado, United States', 'global_code': '85FPPVC8+PW'}","375 Union Boulevard, Lakewood",5,communications
"{'location': {'lat': 39.72435, 'lng': -105.1331613}, 'viewport': {'northeast': {'lat': 39.7254288802915, 'lng': -105.1313156697085}, 'southwest': {'lat': 39.7227309197085, 'lng': -105.1340136302915}}}",39.72435,-105.13316129999998,12.345999999999998,1748,Safehold Special Risk,"['insurance_agency', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'PVF8+PP Lakewood, Colorado, United States', 'global_code': '85FPPVF8+PP'}","575 Union Boulevard #205, Lakewood",5,communications
"{'location': {'lat': 39.7336008, 'lng': -104.9892232}, 'viewport': {'northeast': {'lat': 39.7348508802915, 'lng': -104.9878712197085}, 'southwest': {'lat': 39.7321529197085, 'lng': -104.9905691802915}}}",39.7336008,-104.9892232,0.6334,1598,Denver Community Credit Union,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2M6+C8 Denver, Colorado, United States', 'global_code': '85FQP2M6+C8'}","1075 Acoma Street, Denver",5,communications
"{'location': {'lat': 39.7406485, 'lng': -105.0693318}, 'viewport': {'northeast': {'lat': 39.74199103029149, 'lng': -105.0678339697085}, 'southwest': {'lat': 39.73929306970849, 'lng': -105.0705319302915}}}",39.7406485,-105.0693318,6.771,1644,KeyBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'PWRJ+77 Lakewood, Colorado, United States', 'global_code': '85FPPWRJ+77'}","6599 West Colfax Avenue, Lakewood",5,communications
"{'location': {'lat': 39.743635, 'lng': -104.988499}, 'viewport': {'northeast': {'lat': 39.74485293029149, 'lng': -104.9875214697085}, 'southwest': {'lat': 39.7421549697085, 'lng': -104.9902194302915}}}",39.743635,-104.988499,0.5122,1594,FirstBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2V6+FJ Denver, Colorado, United States', 'global_code': '85FQP2V6+FJ'}","370 17th Street, Denver",5,communications
"{'location': {'lat': 39.7441456, 'lng': -104.9866816}, 'viewport': {'northeast': {'lat': 39.74550508029149, 'lng': -104.9856960697085}, 'southwest': {'lat': 39.74280711970849, 'lng': -104.9883940302915}}}",39.7441456,-104.98668159999998,0.6261,1596,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2V7+M8 Denver, Colorado, United States', 'global_code': '85FQP2V7+M8'}","1740 Broadway, Denver",5,communications
"{'location': {'lat': 39.74917900000001, 'lng': -104.996001}, 'viewport': {'northeast': {'lat': 39.7507282802915, 'lng': -104.9943914697085}, 'southwest': {'lat': 39.7480303197085, 'lng': -104.9970894302915}}}",39.74917900000001,-104.996001,1.2113,1589,FirstBank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2X3+MH Denver, Colorado, United States', 'global_code': '85FQP2X3+MH'}","1200 17th Street #100, Denver",5,communications
"{'location': {'lat': 39.7495333, 'lng': -104.9946998}, 'viewport': {'northeast': {'lat': 39.7507433302915, 'lng': -104.9935258197085}, 'southwest': {'lat': 39.7480453697085, 'lng': -104.9962237802915}}}",39.7495333,-104.9946998,1.2079,1589,Chase Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'P2X4+R4 Denver, Colorado, United States', 'global_code': '85FQP2X4+R4'}","1125 17th Street, Denver",5,communications
"{'location': {'lat': 39.7502764, 'lng': -104.9952031}, 'viewport': {'northeast': {'lat': 39.7513979802915, 'lng': -104.9941498697085}, 'southwest': {'lat': 39.7487000197085, 'lng': -104.9968478302915}}}",39.7502764,-104.9952031,1.3,1589,Commerce Bank - Commercial Banking Office,"['bank', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'Q223+4W Denver, Colorado, United States', 'global_code': '85FQQ223+4W'}","1225 17th Street Ste 2550, Denver",5,communications
"{'location': {'lat': 39.7508352, 'lng': -104.9992164}, 'viewport': {'northeast': {'lat': 39.75210173029149, 'lng': -104.9977585697085}, 'southwest': {'lat': 39.74940376970849, 'lng': -105.0004565302915}}}",39.7508352,-104.9992164,1.5019999999999998,1581,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'Q222+88 Denver, Colorado, United States', 'global_code': '85FQQ222+88'}","1601 Blake Street Ste 105, Denver",5,communications
"{'location': {'lat': 39.7509452, 'lng': -105.0024767}, 'viewport': {'northeast': {'lat': 39.7522227302915, 'lng': -105.0010329197085}, 'southwest': {'lat': 39.7495247697085, 'lng': -105.0037308802915}}}",39.7509452,-105.0024767,1.6715,1581,Ent Credit Union: LoDo Service Center,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'QX2X+92 Denver, Colorado, United States', 'global_code': '85FPQX2X+92'}","1499 Wynkoop Street #100, Denver",5,communications
"{'location': {'lat': 39.75334590000001, 'lng': -105.0032827}, 'viewport': {'northeast': {'lat': 39.7548048302915, 'lng': -105.0017938697085}, 'southwest': {'lat': 39.7521068697085, 'lng': -105.0044918302915}}}",39.75334590000001,-105.0032827,1.9264,1576,First Western Trust Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'QX3W+8M Denver, Colorado, United States', 'global_code': '85FPQX3W+8M'}","1900 16th Street Mall #1200, Denver",5,communications
"{'location': {'lat': 39.755119, 'lng': -105.2190122}, 'viewport': {'northeast': {'lat': 39.7563694802915, 'lng': -105.2175732697085}, 'southwest': {'lat': 39.7536715197085, 'lng': -105.2202712302915}}}",39.755119,-105.2190122,19.659,1728,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'QQ4J+29 Golden, Colorado, United States', 'global_code': '85FPQQ4J+29'}","1301 Jackson Street, Golden",5,communications
"{'location': {'lat': 39.824055, 'lng': -104.775233}, 'viewport': {'northeast': {'lat': 39.8253952302915, 'lng': -104.7736921197085}, 'southwest': {'lat': 39.8226972697085, 'lng': -104.7763900802915}}}",39.824055,-104.775233,20.6757,1624,Cardtronics ATM,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': 'R6FF+JW Denver, Colorado, United States', 'global_code': '85FQR6FF+JW'}","7001 Yampa Street, Denver",5,communications
"{'location': {'lat': 40.0151607, 'lng': -105.2504772}, 'viewport': {'northeast': {'lat': 40.01642133029149, 'lng': -105.2490986197085}, 'southwest': {'lat': 40.01372336970849, 'lng': -105.2517965802915}}}",40.0151607,-105.2504772,37.9158,1607,Wells Fargo Bank,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': '2P8X+3R Boulder, Colorado, United States', 'global_code': '85GP2P8X+3R'}","3289 Arapahoe Avenue, Boulder",5,communications
"{'location': {'lat': 40.0152652, 'lng': -105.2243524}, 'viewport': {'northeast': {'lat': 40.01651658029149, 'lng': -105.2231829697085}, 'southwest': {'lat': 40.01381861970849, 'lng': -105.2258809302915}}}",40.0152652,-105.2243524,36.6616,1596,Premier Members Credit Union,"['atm', 'finance', 'point_of_interest', 'establishment']","{'compound_code': '2Q8G+47 Boulder, Colorado, United States', 'global_code': '85GP2Q8G+47'}","5505 Arapahoe Avenue, Boulder",5,communications
"{'location': {'lat': 39.4997167, 'lng': -105.1069827}, 'viewport': {'northeast': {'lat': 39.50047583029151, 'lng': -105.1059612697085}, 'southwest': {'lat': 39.49777786970851, 'lng': -105.1086592302915}}}",39.4997167,-105.1069827,28.4795,1743,Martin Heliport,"['airport', 'point_of_interest', 'establishment']","{'compound_code': 'FVXV+V6 Roxborough Park, Colorado, United States', 'global_code': '85FPFVXV+V6'}",Littleton,6,transportation
